#{"t_start": 1776617067.526807, "env_id": "None"}
r,l,t,is_success,fusion_alpha
57.77855,22,340.917209,True,0.96
59.381204,21,341.809129,True,0.96
-9.276763,36,343.300315,False,0.96
58.511209,22,344.228668,True,0.96
-17.217906,40,345.895195,False,0.96
-17.021576,42,347.720052,False,0.96
-27.591145,43,349.518081,False,0.96
61.759259,23,350.495905,True,0.96
-13.277458,44,352.322936,False,0.96
63.831406,31,353.618289,True,0.96
-11.376126,38,355.196999,False,0.96
-10.01028,38,356.768504,False,0.96
56.891204,15,357.424646,True,0.96
-22.597403,54,363.80372,False,0.96
56.082345,12,364.329897,True,0.96
56.113733,14,364.924088,True,0.96
-24.877252,42,366.683724,False,0.96
60.341693,23,367.661809,True,0.96
60.413976,26,368.758879,True,0.96
-4.941302,33,370.150128,False,0.96
59.931107,22,371.101878,True,0.96
-31.808025,58,373.504725,False,0.96
59.845424,21,374.391806,True,0.96
58.512833,17,375.119386,True,0.96
-26.748368,43,376.913431,False,0.96
57.870585,15,377.559299,True,0.96
59.744662,21,378.453457,True,0.96
60.906904,25,379.516448,True,0.96
62.936307,28,380.713317,True,0.96
-20.654724,55,383.024965,False,0.96
-2.935739,38,384.63834,False,0.96
-21.145527,44,386.47294,False,0.96
-13.946869,36,387.976634,False,0.96
-13.537366,38,389.576002,False,0.96
57.909919,15,390.23448,True,0.96
57.809548,17,390.979484,True,0.96
66.360958,36,392.542865,True,0.96
51.948572,4,392.721481,True,0.96
-26.44277,40,394.369108,False,0.96
-12.532235,43,396.168927,False,0.96
58.254345,18,396.95212,True,0.96
61.991395,30,398.244114,True,0.96
-16.547073,36,399.7609,False,0.96
0.647768,33,401.197983,False,0.96
54.27888,9,401.595112,True,0.96
-10.607247,37,403.153235,False,0.96
60.72747,28,404.372912,True,0.96
-11.866397,42,406.149083,False,0.96
-26.766645,42,407.894355,False,0.96
62.492896,26,409.000546,True,0.96
-23.750959,33,410.402287,False,0.96
59.933578,22,411.344655,True,0.96
52.970441,7,411.657063,True,0.96
