#{"t_start": 1776704588.7369568, "env_id": "None"}
r,l,t,is_success,fusion_alpha
65.262717,99,759.657001,True,0.993
61.769207,106,764.50108,True,0.993
0.625272,79,768.09576,False,0.993
64.119156,36,769.752907,True,0.993
-7.050774,233,780.388026,False,0.993
66.0948,68,783.474645,True,0.993
66.687154,119,788.991897,True,0.993
65.008888,179,797.308571,True,0.993
63.688988,36,799.087653,True,0.993
63.541636,34,800.690344,True,0.993
62.967233,117,806.003739,True,0.993
60.332537,102,810.670621,True,0.993
66.046404,47,812.826476,True,0.993
58.392229,124,828.052921,True,0.993
57.84602,22,829.053947,True,0.993
63.503431,107,834.006565,True,0.993
61.172738,34,835.60141,True,0.993
61.310871,39,837.458744,True,0.993
60.459724,27,838.715913,True,0.993
-16.69347,56,841.28934,False,0.993
60.618628,31,842.727787,True,0.993
-7.664492,135,848.949403,False,0.993
61.90933,85,852.871248,True,0.993
61.759863,102,857.554783,True,0.993
-19.909493,75,860.974407,False,0.993
63.405125,96,865.368642,True,0.993
61.359174,98,869.889483,True,0.993
62.522043,133,876.018049,True,0.993
5.381962,161,883.510661,False,0.993
58.54822,27,884.805543,True,0.993
53.983032,10,885.289315,True,0.993
58.667047,25,886.484127,True,0.993
-4.806919,111,891.772267,False,0.993
60.239092,31,893.304523,True,0.993
65.518811,50,895.76253,True,0.993
-3.213808,54,898.413234,False,0.993
56.09395,21,899.455693,True,0.993
62.161595,49,901.859779,True,0.993
-11.950516,60,904.84828,False,0.993
65.747164,118,910.53311,True,0.993
66.218207,105,915.701285,True,0.993
63.918307,76,919.416846,True,0.993
53.142701,7,919.772756,True,0.993
3.850173,261,940.937282,False,0.993
63.259332,34,942.581606,True,0.993
60.976456,35,944.300068,True,0.993
-27.427959,88,948.618966,False,0.993
1.021879,87,952.85491,False,0.993
58.144699,77,956.618484,True,0.993
55.673223,38,958.470595,True,0.993
-7.663428,155,966.050697,False,0.993
49.637559,1,966.115203,True,0.993
58.431896,35,967.809877,True,0.993
58.755886,104,972.967848,True,0.993
59.544462,204,982.82784,True,0.993
57.553989,52,985.351231,True,0.993
66.8189,94,989.673279,True,0.993
59.062444,118,995.399098,True,0.993
-4.672666,122,1001.407284,False,0.993
-28.394257,49,1003.837765,False,0.993
53.213371,10,1004.335546,True,0.993
64.674331,40,1006.30496,True,0.993
66.838164,57,1009.104816,True,0.993
-6.955612,174,1017.553415,False,0.993
57.959347,42,1019.636709,True,0.993
64.059376,42,1021.786422,True,0.993
-0.78385,51,1024.28439,False,0.993
-5.423243,73,1027.872337,False,0.993
66.019574,64,1040.935743,True,0.993
64.188867,129,1047.26868,True,0.993
54.846453,97,1051.950811,True,0.993
-30.975617,66,1055.185508,False,0.993
63.184549,33,1056.790076,True,0.993
-2.182442,60,1059.706365,False,0.993
69.062523,59,1062.603708,True,0.993
56.566254,15,1063.354735,True,0.993
63.306767,34,1065.055626,True,0.993
61.512436,38,1066.966153,True,0.993
62.310045,49,1069.35604,True,0.993
-23.670044,129,1075.66504,False,0.993
61.930281,32,1077.214618,True,0.993
58.649866,96,1081.949297,True,0.993
57.457835,24,1083.149983,True,0.993
61.130042,44,1085.321101,True,0.993
65.838059,100,1090.264759,True,0.993
69.332609,50,1092.703699,True,0.993
67.465816,343,1109.323638,True,0.993
56.753948,54,1111.999326,True,0.993
55.752419,14,1112.705426,True,0.993
57.580071,24,1113.902559,True,0.993
56.977616,20,1114.904971,True,0.993
61.83257,104,1120.102461,True,0.993
-11.201274,57,1122.920664,False,0.993
62.149398,32,1124.524247,True,0.993
60.154219,24,1125.723996,True,0.993
59.440483,26,1127.004887,True,0.993
57.569665,128,1133.214271,True,0.993
62.670113,33,1134.846777,True,0.993
56.266223,100,1139.750034,True,0.993
60.979217,60,1152.085729,True,0.993
65.684193,46,1154.397127,True,0.993
70.011627,157,1162.068002,True,0.993
59.141954,121,1167.971494,True,0.993
63.330485,136,1174.631881,True,0.993
-13.221039,58,1177.488511,False,0.993
2.350577,61,1180.345794,False,0.993
61.793936,33,1181.997763,True,0.993
1.854833,55,1184.719505,False,0.993
61.348985,105,1189.890339,True,0.993
-4.857,56,1192.649106,False,0.993
-14.993094,162,1200.577893,False,0.993
-9.86422,69,1203.948487,False,0.993
3.877595,64,1207.091807,False,0.993
61.762493,37,1208.936991,True,0.993
-33.695118,74,1212.628013,False,0.993
0.924274,73,1216.24563,False,0.993
49.67316,1,1216.317031,True,0.993
59.04509,36,1218.098193,True,0.993
60.83937,40,1220.360399,True,0.993
56.042845,20,1221.372024,True,0.993
61.916336,34,1223.083832,True,0.993
59.658108,33,1224.735688,True,0.993
58.995271,124,1230.831349,True,0.993
60.780347,32,1232.422107,True,0.993
-4.410576,50,1234.972644,False,0.993
61.151349,27,1236.32686,True,0.993
5.142629,47,1238.65945,False,0.993
62.396579,34,1240.327929,True,0.993
57.439949,25,1241.590698,True,0.993
65.137211,50,1243.873363,True,0.993
63.741633,43,1245.870089,True,0.993
63.976365,86,1250.139006,True,0.993
-6.679246,59,1261.04157,False,0.993
62.58455,126,1267.246195,True,0.993
61.372216,30,1268.736962,True,0.993
58.958414,26,1270.022882,True,0.993
59.573417,38,1271.916548,True,0.993
57.637724,133,1278.484144,True,0.993
61.555276,31,1280.018254,True,0.993
-11.601705,79,1283.93213,False,0.993
-5.639065,51,1286.446688,False,0.993
54.884611,11,1286.996222,True,0.993
60.242499,43,1289.128429,True,0.993
-6.602466,70,1292.61888,False,0.993
57.992425,86,1296.917912,True,0.993
57.146922,38,1298.768209,True,0.993
62.304739,32,1300.330605,True,0.993
55.226453,16,1301.15555,True,0.993
60.750924,106,1306.437474,True,0.993
60.336967,47,1308.750782,True,0.993
68.999233,234,1320.32975,True,0.993
53.222907,9,1320.794654,True,0.993
58.510351,20,1321.775864,True,0.993
-0.378636,264,1334.830999,False,0.993
60.601675,100,1339.809045,True,0.993
2.094167,124,1345.68896,False,0.993
61.752147,124,1351.536693,True,0.993
55.431673,12,1352.099251,True,0.993
57.69877,60,1354.907446,True,0.993
58.427205,98,1359.537964,True,0.993
57.029184,49,1372.127968,True,0.993
-10.353675,191,1381.082161,False,0.993
61.076592,92,1385.441481,True,0.993
65.862374,52,1387.839851,True,0.993
-21.056944,232,1398.787312,False,0.993
64.904751,118,1404.381033,True,0.993
57.44764,27,1405.685314,True,0.993
53.695734,9,1406.119136,True,0.993
63.030358,50,1408.538434,True,0.993
-29.437064,57,1411.254418,False,0.993
54.040542,81,1415.155037,True,0.993
-22.812755,284,1428.566061,False,0.993
63.637566,54,1431.260531,True,0.993
67.834421,55,1433.866843,True,0.993
63.243332,39,1435.788289,True,0.993
61.03647,25,1437.043226,True,0.993
60.719349,35,1438.774681,True,0.993
61.316147,31,1440.283234,True,0.993
1.447647,51,1442.76407,False,0.993
62.508273,96,1447.340977,True,0.993
56.110087,17,1448.189258,True,0.993
54.548837,10,1448.69315,True,0.993
59.911582,106,1453.747987,True,0.993
54.910477,11,1454.293572,True,0.993
55.380525,14,1454.992771,True,0.993
-23.942359,133,1461.322697,False,0.993
-9.774792,75,1464.904198,False,0.993
56.790047,21,1465.915238,True,0.993
64.325305,38,1477.81404,True,0.993
-6.315097,173,1486.152994,False,0.993
50.507992,1,1486.219151,True,0.993
66.126605,211,1496.377302,True,0.993
62.915338,46,1498.603685,True,0.993
59.84659,26,1499.885183,True,0.993
-2.083898,141,1506.689255,False,0.993
69.809536,256,1519.180008,True,0.993
61.959082,99,1523.920335,True,0.993
70.414799,91,1528.34244,True,0.993
64.936239,97,1533.094333,True,0.993
55.590436,71,1536.490232,True,0.993
69.631466,76,1540.220998,True,0.993
56.639272,16,1541.012394,True,0.993
64.184669,197,1550.454741,True,0.993
-22.872046,170,1558.543864,False,0.993
67.935512,200,1568.153451,True,0.993
61.36387,140,1574.791307,True,0.993
62.635282,104,1591.647881,True,0.993
1.734993,93,1596.141353,False,0.993
65.067856,98,1600.919077,True,0.993
62.464933,41,1602.969357,True,0.993
-25.150018,158,1610.592344,False,0.993
57.98769,29,1612.000475,True,0.993
-2.181318,51,1614.46055,False,0.993
60.209085,75,1618.040003,True,0.993
57.338745,39,1619.9309,True,0.993
63.154206,42,1621.96499,True,0.993
65.087285,43,1624.080842,True,0.993
62.318465,93,1628.574045,True,0.993
-12.645114,127,1634.644392,False,0.993
56.562443,34,1636.278518,True,0.993
60.845276,37,1638.079246,True,0.993
-3.225003,124,1644.078528,False,0.993
65.685898,61,1647.049449,True,0.993
0.141702,74,1650.685377,False,0.993
67.460648,60,1653.566362,True,0.993
66.969231,74,1657.20757,True,0.993
57.456422,23,1658.333197,True,0.993
-5.078269,146,1665.428458,False,0.993
53.378667,9,1665.888245,True,0.993
58.915205,33,1667.513916,True,0.993
55.001332,13,1668.166423,True,0.993
54.821253,101,1673.036631,True,0.993
60.886359,369,1698.497204,True,0.993
71.26998,71,1701.88894,True,0.993
66.052384,563,1728.625718,True,0.993
66.181744,49,1731.031254,True,0.993
66.790771,62,1734.123849,True,0.993
67.711809,181,1742.872851,True,0.993
62.274333,98,1747.645586,True,0.993
67.563331,148,1755.158319,True,0.993
68.160725,68,1758.464578,True,0.993
59.369621,65,1761.578884,True,0.993
58.824593,52,1764.111067,True,0.993
59.486948,25,1765.357501,True,0.993
-31.212139,171,1773.55369,False,0.993
-18.71057,93,1778.066877,False,0.993
-1.390735,72,1781.646691,False,0.993
61.495882,32,1783.227346,True,0.993
58.283491,27,1784.545352,True,0.993
63.906132,35,1786.260787,True,0.993
64.341695,38,1788.115288,True,0.993
64.831663,42,1790.234956,True,0.993
61.53363,95,1803.29599,True,0.993
59.643643,115,1808.867146,True,0.993
61.597836,49,1811.266882,True,0.993
57.436776,119,1817.009227,True,0.993
62.073573,38,1818.89218,True,0.993
-9.766953,69,1822.276979,False,0.993
62.680653,115,1827.84926,True,0.993
-22.215418,221,1838.317917,False,0.993
56.996775,49,1840.741237,True,0.993
61.291522,39,1842.669147,True,0.993
65.045048,45,1844.920544,True,0.993
56.812803,40,1846.880603,True,0.993
57.539904,23,1848.020642,True,0.993
59.780303,25,1849.282043,True,0.993
64.171328,50,1851.664445,True,0.993
-9.370157,78,1855.526411,False,0.993
53.791895,68,1858.789517,True,0.993
55.317854,104,1863.823882,True,0.993
59.869082,105,1868.917907,True,0.993
61.055667,28,1870.331633,True,0.993
59.403537,29,1871.782373,True,0.993
-4.298673,185,1880.834159,False,0.993
63.635619,48,1883.201093,True,0.993
63.191724,35,1884.926603,True,0.993
62.22929,35,1886.639211,True,0.993
60.954493,100,1891.536138,True,0.993
57.485075,42,1893.600392,True,0.993
63.1707,40,1895.579157,True,0.993
63.644213,39,1897.571161,True,0.993
-8.30444,58,1900.422521,False,0.993
63.725307,38,1902.318958,True,0.993
-3.902962,132,1917.491789,False,0.993
60.368696,33,1919.138266,True,0.993
66.261754,185,1928.044703,True,0.993
59.335332,27,1929.351484,True,0.993
66.009521,51,1931.720367,True,0.993
65.41663,45,1933.925412,True,0.993
61.472217,43,1936.070378,True,0.993
56.195782,13,1936.737428,True,0.993
0.646532,85,1940.774876,False,0.993
59.237156,33,1942.469903,True,0.993
-3.048361,48,1944.920268,False,0.993
-3.637165,232,1956.412369,False,0.993
57.3757,33,1958.046816,True,0.993
0.408171,220,1968.866163,False,0.993
63.982511,48,1971.143721,True,0.993
65.818755,56,1973.879353,True,0.993
65.613129,50,1976.327465,True,0.993
62.16436,93,1980.925937,True,0.993
65.174971,49,1983.202326,True,0.993
67.043123,134,1989.726819,True,0.993
63.62043,130,1996.073184,True,0.993
64.509707,166,2004.194785,True,0.993
63.872236,37,2005.910424,True,0.993
58.564001,43,2007.997299,True,0.993
60.502219,28,2009.3814,True,0.993
61.090025,223,2030.771288,True,0.993
67.313008,49,2033.144268,True,0.993
61.552838,39,2035.02461,True,0.993
-1.133338,54,2037.65104,False,0.993
-10.213853,145,2044.844969,False,0.993
64.654625,40,2046.789076,True,0.993
60.350487,99,2051.598153,True,0.993
64.472648,111,2057.020031,True,0.993
68.463985,49,2059.377725,True,0.993
63.907772,40,2061.337834,True,0.993
62.964476,48,2063.655005,True,0.993
57.768441,95,2068.369701,True,0.993
64.607517,110,2073.711857,True,0.993
63.367434,41,2075.733237,True,0.993
61.293343,31,2077.213889,True,0.993
67.523116,165,2085.314019,True,0.993
65.645243,105,2090.514041,True,0.993
57.740384,26,2091.809565,True,0.993
64.059535,45,2093.993146,True,0.993
60.420487,101,2098.922063,True,0.993
67.221141,61,2101.918891,True,0.993
58.913686,21,2102.985864,True,0.993
58.630664,97,2107.777054,True,0.993
1.830071,258,2120.635389,False,0.993
66.866848,113,2136.08538,True,0.993
65.965481,58,2138.907385,True,0.993
-21.256501,152,2146.377325,False,0.993
