#{"t_start": 1774271305.8688312, "env_id": "None"}
r,l,t,is_success,fusion_alpha
64.327687,132,4597.572409,True,0.95
53.888921,17,4600.544163,True,0.95
54.71187,9,4602.159009,True,0.95
62.036672,108,4620.8292,True,0.95
64.833001,56,4630.577199,True,0.95
62.936257,29,4636.162595,True,0.95
63.832979,31,4641.693138,True,0.95
62.503198,129,4664.748602,True,0.95
59.169442,92,4680.960007,True,0.95
55.076887,14,4683.503362,True,0.95
60.318475,27,4688.540739,True,0.95
56.100304,108,4707.380316,True,0.95
58.523681,19,4710.74564,True,0.95
58.023385,18,4713.940319,True,0.95
63.19791,73,4726.733759,True,0.95
55.87282,16,4729.591513,True,0.95
61.794047,146,4767.750528,True,0.95
59.040376,92,4783.781429,True,0.95
58.126833,65,4795.091686,True,0.95
61.433845,28,4799.972765,True,0.95
64.691738,125,4821.731138,True,0.95
59.588977,28,4826.667861,True,0.95
63.198523,92,4842.611895,True,0.95
59.927936,21,4846.297377,True,0.95
60.689886,134,4870.57533,True,0.95
64.181049,80,4884.951979,True,0.95
58.489799,28,4889.992173,True,0.95
59.165513,24,4894.335431,True,0.95
53.964426,9,4896.008893,True,0.95
59.644373,100,4913.938166,True,0.95
49.676904,1,4914.180006,True,0.95
60.754876,91,4930.462124,True,0.95
66.431725,52,4939.794456,True,0.95
66.877784,45,4947.874345,True,0.95
58.4828,50,4956.809919,True,0.95
56.442732,87,4972.486712,True,0.95
59.286955,31,4978.139085,True,0.95
59.810482,24,4982.504773,True,0.95
59.782051,135,5006.757478,True,0.95
-0.898337,71,5019.46793,False,0.95
60.522449,36,5025.975389,True,0.95
53.869268,9,5027.648791,True,0.95
58.953232,25,5032.167928,True,0.95
55.768214,20,5035.783431,True,0.95
61.779444,25,5040.294887,True,0.95
55.840593,15,5043.035429,True,0.95
63.366307,30,5048.472428,True,0.95
57.447181,20,5052.120955,True,0.95
58.476289,19,5055.57831,True,0.95
65.266324,68,5067.806932,True,0.95
59.730909,117,5089.273464,True,0.95
56.787258,13,5091.653,True,0.95
56.440787,17,5094.752064,True,0.95
60.388644,93,5111.528998,True,0.95
63.916043,32,5130.02026,True,0.95
60.284672,26,5134.744159,True,0.95
66.370596,88,5150.577501,True,0.95
64.115994,30,5156.017997,True,0.95
63.113976,30,5161.431081,True,0.95
57.479837,101,5179.534238,True,0.95
63.336297,42,5187.067839,True,0.95
65.033065,61,5198.029536,True,0.95
53.404571,8,5199.511749,True,0.95
55.387576,13,5201.878834,True,0.95
57.169181,228,5242.80822,True,0.95
61.121349,28,5247.911012,True,0.95
55.427629,14,5250.473792,True,0.95
63.817571,32,5256.257436,True,0.95
60.726189,30,5261.652596,True,0.95
60.454373,23,5265.814491,True,0.95
56.375635,18,5269.095097,True,0.95
55.250377,10,5270.942793,True,0.95
59.113529,111,5290.963614,True,0.95
54.316652,80,5306.173725,True,0.95
59.584626,93,5322.527326,True,0.95
59.95207,88,5337.737646,True,0.95
60.344196,123,5359.023194,True,0.95
63.853466,33,5364.676632,True,0.95
57.46276,153,5391.962402,True,0.95
58.154813,17,5395.009564,True,0.95
55.835123,59,5405.435929,True,0.95
57.915515,90,5421.74883,True,0.95
57.671573,19,5425.124409,True,0.95
50.20638,1,5425.350012,True,0.95
60.183133,20,5428.885608,True,0.95
56.602926,15,5431.62441,True,0.95
60.441814,30,5437.066639,True,0.95
61.911811,24,5441.456589,True,0.95
58.382211,16,5444.372377,True,0.95
64.117074,35,5451.07655,True,0.95
60.178398,27,5456.018685,True,0.95
58.441211,30,5461.409348,True,0.95
59.971503,29,5466.574685,True,0.95
61.478842,25,5471.076289,True,0.95
61.750323,23,5475.216161,True,0.95
55.722594,31,5480.745501,True,0.95
55.444222,104,5511.998198,True,0.95
58.955865,61,5523.356619,True,0.95
62.292149,39,5530.339807,True,0.95
62.242679,28,5535.394411,True,0.95
62.690003,28,5540.450448,True,0.95
56.982013,49,5549.18784,True,0.95
58.749491,95,5566.169068,True,0.95
60.154716,25,5570.652226,True,0.95
56.106942,19,5574.055317,True,0.95
63.341272,31,5579.644138,True,0.95
64.085096,32,5585.365431,True,0.95
64.841596,40,5592.598082,True,0.95
56.858683,79,5606.762239,True,0.95
62.911456,107,5625.820932,True,0.95
53.394316,8,5627.30268,True,0.95
55.275636,83,5642.168244,True,0.95
53.26728,8,5643.640848,True,0.95
64.728715,114,5663.971278,True,0.95
65.144929,45,5671.99612,True,0.95
53.894035,69,5684.341081,True,0.95
53.698519,9,5685.987202,True,0.95
63.513929,31,5691.576309,True,0.95
57.558036,21,5695.35365,True,0.95
63.215916,32,5701.158101,True,0.95
63.181901,35,5707.475441,True,0.95
62.094743,28,5712.606481,True,0.95
55.548424,88,5728.786453,True,0.95
58.654471,27,5733.758419,True,0.95
58.07765,18,5737.069696,True,0.95
63.639392,96,5755.129097,True,0.95
64.686411,37,5762.117901,True,0.95
