#{"t_start": 1774422609.3970504, "env_id": "None"}
r,l,t,is_success,fusion_alpha
8.094529,600,21858.779291,False,0.98
3.565907,600,22047.941504,False,0.98
6.406651,600,22233.608217,False,0.98
8.172205,600,22422.641022,False,0.98
7.229775,600,22619.714778,False,0.98
9.571407,600,22805.245748,False,0.98
0.480029,600,22990.126244,False,0.98
7.265628,600,23175.82074,False,0.98
5.417772,600,23391.994417,False,0.98
6.839,600,23588.166014,False,0.98
8.660204,600,23791.497817,False,0.98
9.591165,600,24011.262099,False,0.98
7.153977,600,24214.757768,False,0.98
1.866518,600,24421.614023,False,0.98
5.465616,600,24621.482386,False,0.98
2.702495,600,24851.026706,False,0.98
7.960366,600,25049.640512,False,0.98
8.960122,600,25247.879187,False,0.98
6.817134,600,25468.698427,False,0.98
5.03391,600,25676.527562,False,0.98
7.264141,600,25884.22132,False,0.98
6.089081,600,26095.579391,False,0.98
5.294713,600,26326.375252,False,0.98
12.419154,600,26535.383216,False,0.98
2.665354,600,26744.032426,False,0.98
10.179522,600,26972.831955,False,0.98
4.177921,600,27183.034918,False,0.98
5.202927,600,27395.114886,False,0.98
10.160193,600,27626.00772,False,0.98
4.164224,600,27834.833112,False,0.98
9.387087,600,28047.823783,False,0.98
5.736848,600,28257.547961,False,0.98
2.701793,600,28492.701684,False,0.98
11.21845,600,28705.406152,False,0.98
7.035251,600,28915.325812,False,0.98
9.036496,600,29140.978826,False,0.98
8.829164,600,29351.828929,False,0.98
6.566352,600,29565.218604,False,0.98
9.245275,600,29777.293341,False,0.98
3.281111,600,30011.345905,False,0.98
4.399946,600,30226.042733,False,0.98
3.803257,600,30438.644155,False,0.98
8.099885,600,30669.409407,False,0.98
11.534722,600,30883.758083,False,0.98
6.981137,600,31099.957702,False,0.98
4.814856,600,31340.306907,False,0.98
6.405871,600,31558.171298,False,0.98
4.612401,600,31776.749776,False,0.98
5.466345,600,31993.908366,False,0.98
8.091783,600,32231.005235,False,0.98
7.99545,600,32451.351633,False,0.98
5.623428,600,32668.929212,False,0.98
3.916671,600,32905.727882,False,0.98
6.206038,600,33128.647043,False,0.98
6.744253,600,33348.761058,False,0.98
6.44455,600,33569.944024,False,0.98
6.096703,600,33813.219601,False,0.98
8.987654,600,34042.789473,False,0.98
8.383308,600,34275.127602,False,0.98
7.820366,600,34525.677735,False,0.98
9.741831,600,34766.557127,False,0.98
3.433075,600,34999.763999,False,0.98
7.09858,600,35253.408197,False,0.98
0.936365,600,35481.057595,False,0.98
12.006128,600,35713.645055,False,0.98
3.99241,600,35949.09386,False,0.98
7.76109,600,36206.869272,False,0.98
8.872017,600,36441.362507,False,0.98
4.406323,600,36675.690104,False,0.98
