#{"t_start": 1773982596.0599632, "env_id": "None"}
r,l,t
60.124827,25,35310.968316
60.931205,27,35320.252876
60.753649,24,35328.392415
55.798537,37,35341.11123
53.991924,25,35350.386869
62.284837,41,35380.085245
58.33037,37,35393.020962
58.054806,18,35399.210505
62.189963,23,35406.967249
54.403205,11,35410.649248
56.297729,13,35415.02039
60.081302,21,35422.033794
57.386728,15,35427.094172
62.844178,27,35436.130552
54.961898,59,35455.790337
61.082124,35,35467.434982
61.854318,24,35475.455748
56.136262,16,35480.806742
61.901436,24,35488.802197
57.244641,69,35511.759161
57.654705,70,35535.079557
59.781077,24,35543.081935
49.692801,1,35543.47075
58.510619,19,35549.975133
63.37355,30,35560.539828
58.272299,23,35568.332847
62.644498,27,35577.462544
57.867913,15,35582.58651
57.211489,17,35588.336987
61.670981,23,35596.118613
59.296929,22,35603.563681
61.395883,23,35611.478262
61.912714,25,35620.939158
61.804837,84,35649.814461
49.547738,1,35650.217016
58.366807,17,35656.018374
62.311914,24,35664.094266
59.555808,19,35670.5358
57.112072,15,35675.631616
62.713881,29,35685.48633
65.820747,72,35710.08548
56.740088,14,35714.907138
61.085653,23,35722.69543
57.973636,18,35728.773936
57.723493,43,35743.266544
55.298282,10,35746.657364
57.600686,70,35770.068478
58.895358,74,35794.852754
58.322761,21,35801.892716
57.876321,20,35808.628755
58.726008,21,35815.685005
61.299184,23,35823.456794
60.847943,32,35834.322379
52.151127,5,35836.073046
65.611651,35,35847.947049
60.509997,59,35867.990889
56.07944,12,35872.081261
56.342456,14,35876.875055
61.767349,27,35886.059762
57.507815,18,35892.189028
64.987746,31,35902.72444
63.532585,30,35912.92947
61.993891,24,35921.115926
64.192642,50,35938.089821
61.659847,26,35947.004863
55.94199,13,35951.457187
62.141757,27,35960.617077
54.239016,8,35963.389086
59.370072,22,35970.866562
55.68326,12,35974.974248
63.024306,26,35983.828008
58.364324,16,35989.284606
63.768769,28,35998.825046
59.348496,63,36020.237332
59.953215,52,36037.930757
55.103018,12,36042.044225
59.480635,21,36049.217766
62.534606,27,36058.389479
55.306058,17,36064.218079
59.785692,20,36071.045837
61.803685,25,36092.814713
62.047461,46,36108.482688
61.292678,25,36116.988608
60.694243,22,36124.494653
61.591088,24,36132.667563
58.274426,17,36138.485882
64.298275,35,36150.41159
57.742791,16,36155.899758
58.120219,20,36162.71695
50.317058,1,36163.121047
62.070695,26,36171.96163
53.336073,8,36174.738285
61.601741,27,36183.944959
58.327625,17,36189.741791
58.876324,69,36213.216246
63.319091,63,36234.74394
56.028691,63,36256.414378
63.783038,32,36267.296322
53.045768,25,36275.874094
62.071836,27,36285.062881
54.528102,12,36289.186529
62.471726,26,36298.052103
60.000003,19,36304.555627
56.759242,20,36311.368397
54.579125,11,36315.388662
55.173428,40,36329.101054
50.334268,1,36329.500207
56.34288,14,36334.287042
60.474487,22,36341.772747
60.120406,21,36348.940508
60.588814,24,36357.099816
60.58234,22,36364.618937
59.670451,20,36371.441882
59.350481,21,36378.678835
64.310248,30,36388.998623
62.544568,99,36423.019948
60.8299,47,36439.196337
61.56453,24,36447.677448
54.537485,9,36450.868382
62.847,27,36460.129655
56.147484,44,36475.231527
54.117944,8,36478.008466
53.194994,7,36480.471362
60.975367,25,36489.043368
61.865504,24,36497.310692
60.936818,70,36521.595125
55.258471,10,36525.054736
61.614508,24,36533.30688
58.645573,18,36539.516612
59.019593,23,36547.438716
59.274591,19,36553.998854
62.618288,25,36562.537674
58.562906,22,36570.165199
57.314287,16,36575.674612
58.991724,19,36582.185783
59.891068,26,36591.097356
60.676668,60,36611.650357
58.898608,21,36618.871925
58.436255,21,36626.13048
64.331571,35,36638.121268
60.069226,19,36644.660874
62.992682,71,36668.976671
63.585767,28,36678.565652
61.011648,22,36686.133312
61.900581,27,36695.388894
56.260655,14,36700.212645
59.806729,19,36706.744608
52.530458,5,36708.509944
60.068561,19,36715.056937
55.117753,10,36718.509429
59.335498,65,36740.808677
55.829167,15,36746.003486
58.399782,20,36752.90723
60.390128,23,36760.816084
59.134672,21,36768.015905
59.76032,20,36774.905895
59.326381,71,36811.836202
59.24632,19,36818.403584
63.440605,38,36831.474226
56.484063,16,36837.002765
61.375919,22,36844.558111
65.058284,74,36869.926113
49.423267,1,36870.330633
60.674767,69,36893.973568
57.850469,19,36900.543569
60.076583,23,36908.505406
55.753431,15,36913.785589
63.825568,49,36930.730151
57.594081,16,36936.257863
64.006834,37,36948.962602
60.943929,24,36957.149704
60.861274,24,36965.328748
62.729264,27,36974.544374
61.642031,24,36982.720205
56.398483,13,36987.212873
58.460876,34,36998.83266
57.826099,18,37004.964453
62.532058,27,37014.12072
57.74392,18,37020.318503
59.915531,22,37027.861478
58.185752,18,37034.134012
54.511481,9,37037.233653
52.444551,5,37038.982117
50.37837,1,37039.381177
57.520799,17,37045.207294
63.339175,29,37055.105361
60.487296,22,37062.618584
58.545653,21,37069.784567
59.513624,19,37076.268381
59.974009,20,37083.111342
61.134874,65,37105.217193
56.749351,18,37111.397244
57.563813,17,37117.218902
63.671786,40,37130.849194
64.245745,30,37141.074529
53.078656,6,37143.179368
60.772121,25,37151.710098
60.917629,21,37158.872599
62.985737,76,37184.784132
61.103825,24,37192.975721
55.633948,13,37197.453176
62.509173,27,37206.659848
60.068797,22,37214.17244
66.140478,50,37231.42251
50.719998,57,37251.413662
56.814375,16,37257.048698
65.0552,31,37267.884067
61.410417,24,37276.207783
62.586309,25,37284.806937
57.283555,18,37291.007605
59.62796,24,37299.236081
58.975894,24,37307.445122
50.705459,2,37308.207853
62.93822,28,37317.783653
57.370982,15,37322.943795
61.272121,37,37335.638003
59.880366,21,37342.84434
57.929682,20,37349.727548
53.404694,7,37352.153927
59.354216,21,37359.345818
52.944087,6,37361.432276
60.297231,24,37369.670473
54.401167,9,37372.785705
61.483984,22,37380.343175
63.223793,31,37391.008251
63.550783,30,37401.346855
60.113303,21,37408.639259
61.789985,24,37416.977101
60.362322,23,37425.045913
53.77838,9,37428.284849
54.334703,10,37431.931116
57.405993,74,37458.581605
61.458669,63,37480.676034
59.18262,20,37487.519905
62.540045,26,37496.514716
64.255438,31,37507.182124
65.08401,77,37544.857925
61.446032,24,37553.116343
63.79393,31,37563.769474
56.154901,13,37568.300581
56.7761,63,37590.322223
66.137192,52,37608.412814
63.143011,72,37633.429758
61.510772,27,37642.837682
58.745317,20,37649.837486
54.595609,11,37653.700969
62.404736,28,37663.459724
56.443599,13,37668.042504
58.558314,17,37673.985858
54.417991,9,37677.153641
55.657507,52,37695.230864
57.723998,18,37701.504575
56.590431,51,37719.372541
62.700678,26,37728.482716
58.564578,18,37734.763123
54.48054,57,37754.589948
59.374432,49,37771.651974
63.7518,64,37794.025685
54.710573,10,37797.548194
59.167403,18,37803.862972
54.705967,9,37807.031266
50.784448,38,37820.325818
60.043412,19,37826.98908
54.868668,60,37847.797669
60.06208,23,37855.747386
53.842446,9,37858.863605
61.161302,68,37882.414024
57.300269,16,37887.984949
65.292138,49,37905.016862
61.243556,24,37913.378634
52.522997,5,37915.162873
61.851795,24,37923.507076
55.208891,59,37944.19637
56.139358,14,37949.147815
58.022108,21,37956.746991
61.498467,60,37978.504453
55.558425,14,37983.412947
60.697244,23,37991.429345
55.08473,11,37995.293369
61.60323,24,38003.62275
64.361415,71,38028.421673
55.312788,13,38033.024697
63.745261,28,38042.85049
58.475623,19,38049.552931
56.809004,14,38054.472053
61.710842,23,38062.587483
62.109032,25,38071.69986
57.645484,19,38078.680827
62.946007,28,38088.714622
63.636274,31,38099.479145
58.769901,41,38113.833661
51.747335,5,38115.688868
60.899122,23,38123.73933
53.502492,7,38126.265587
58.239891,18,38132.673789
60.672192,71,38158.656683
57.930964,19,38165.189274
58.521383,18,38171.335635
54.931981,13,38175.798069
58.253444,17,38181.571622
57.685515,18,38187.708649
59.943675,20,38194.521623
60.614366,22,38202.03177
56.922195,44,38217.008795
61.854473,26,38225.874089
58.809477,19,38232.322088
64.400315,40,38258.969181
59.042775,35,38270.845835
56.329544,65,38293.466969
60.530978,23,38301.756319
55.955902,45,38317.617428
55.804793,13,38322.31637
60.805887,22,38330.145176
59.588459,56,38349.297809
58.924664,19,38355.900947
52.649357,5,38357.717838
63.042392,26,38366.877955
57.210403,15,38372.166947
55.627026,13,38376.76322
58.798272,21,38384.082126
57.36171,17,38390.086464
50.421231,1,38390.490948
59.236684,20,38397.562394
54.398599,10,38401.096682
64.08685,30,38411.444424
62.584228,27,38420.642209
59.220944,19,38427.161846
54.194586,10,38430.597304
56.053795,16,38436.026685
62.95737,28,38445.520858
56.684501,14,38450.34594
55.97106,14,38455.115408
53.971745,9,38458.213163
51.075198,27,38467.917828
62.142578,26,38477.140836
63.642583,75,38503.533758
61.234366,24,38512.016927
52.845363,6,38514.236169
55.069302,10,38517.884416
66.234281,59,38538.966064
63.029274,28,38548.926441
52.340674,22,38556.79882
63.47069,28,38566.575514
59.889936,22,38574.074013
63.352728,29,38583.947327
60.742855,24,38592.476203
60.496971,21,38599.991862
61.327286,26,38609.597392
63.759724,28,38619.36331
59.917469,22,38627.210685
56.435018,14,38632.091953
61.011457,24,38640.751937
59.688226,23,38649.261796
56.257147,14,38654.395217
60.991031,25,38663.499866
55.011153,11,38667.435391
60.747141,23,38675.481146
62.335974,26,38684.532724
60.133743,23,38692.503536
58.558795,17,38698.451432
56.964345,16,38704.053884
59.129585,21,38711.375564
61.524973,25,38720.226708
52.937442,6,38722.344687
59.85858,21,38729.668814
57.499748,27,38739.259866
60.520936,24,38747.643255
62.361575,25,38756.341454
56.113193,59,38776.861555
56.350137,15,38782.142932
58.030833,62,38803.667791
60.144193,20,38810.610301
59.630662,19,38817.215844
60.332877,69,38841.165626
55.857607,38,38854.395455
64.292981,46,38870.386997
55.052893,11,38874.232978
55.933639,15,38879.499356
62.389381,26,38888.594427
61.882936,25,38897.406035
61.140931,25,38906.32235
61.183435,23,38914.458381
61.56699,71,38939.382939
58.954808,20,38946.425629
56.186116,13,38951.007165
60.87337,24,38959.367027
54.897247,11,38963.25292
57.273866,67,38997.738245
58.70527,22,39005.578079
61.526917,23,39013.616071
58.308616,20,39020.726606
59.742352,22,39028.610633
56.973006,30,39039.486418
60.316578,22,39047.854682
60.284673,21,39055.424881
62.860107,28,39065.425365
62.644899,26,39074.727155
56.495695,13,39079.392569
58.557955,17,39085.940475
51.168723,25,39094.901959
64.015115,42,39110.045187
68.243931,55,39130.036443
63.430482,47,39147.14777
62.984781,26,39156.406014
55.586723,15,39161.850737
62.245506,28,39172.009264
54.88872,12,39176.407575
56.836346,14,39181.749288
56.525169,14,39186.779535
53.690291,9,39189.998695
63.611259,28,39199.975379
62.013063,24,39208.619232
55.829647,11,39212.631591
59.695759,21,39220.252444
56.252377,57,39240.803563
53.177943,6,39242.99812
58.213244,17,39249.333092
61.585819,26,39258.743994
58.336619,57,39279.447231
60.81728,21,39287.128712
53.091652,6,39289.354071
57.866568,19,39296.134965
56.045769,13,39300.825693
58.804546,18,39307.308491
60.487182,21,39315.096362
56.21589,20,39322.559279
63.712602,30,39333.244622
58.477217,19,39339.939045
60.559482,20,39347.010008
64.556516,32,39358.22642
54.084875,10,39361.78531
61.495695,25,39370.419049
56.56607,16,39375.959215
57.030526,16,39381.474139
60.596666,23,39389.434311
58.541729,19,39395.996721
53.613588,27,39405.311902
60.556931,24,39413.577465
62.503352,27,39422.868633
59.355879,46,39438.653059
55.388393,12,39442.81785
60.345825,23,39450.77265
59.20786,22,39458.34423
63.8341,41,39472.457519
57.572091,19,39479.005167
62.300385,26,39487.96304
54.152664,9,39491.115057
64.227824,31,39501.77201
62.471397,35,39513.838886
58.439423,17,39519.710786
57.185149,40,39533.827707
50.248157,1,39534.235869
55.977394,16,39539.937852
60.028405,19,39546.624878
55.906401,18,39552.939114
60.323128,21,39560.19216
61.949856,26,39569.175483
57.456703,16,39574.701683
56.286147,16,39580.242043
58.530722,20,39587.207045
58.250903,19,39593.768353
60.52692,23,39601.726761
60.556026,22,39609.376399
58.114772,16,39614.904506
59.548546,24,39623.177718
58.480574,18,39629.433695
58.147289,66,39652.553015
59.32378,22,39660.548859
60.92005,22,39668.188653
56.186961,16,39673.779594
61.386118,25,39682.717434
64.773588,32,39694.165787
64.244698,33,39715.642196
62.18296,24,39723.959847
58.538465,21,39731.230933
61.574821,25,39739.87104
54.676542,10,39743.38142
59.90656,21,39750.664855
63.210816,28,39760.346137
55.914567,13,39764.886846
55.368399,12,39769.055672
58.406262,21,39776.329557
59.769474,23,39784.31239
59.492805,18,39790.552861
60.627502,22,39798.162294
59.851518,66,39821.041511
58.304428,19,39827.765409
65.160026,49,39845.070296
59.367949,21,39852.484215
57.803051,16,39858.136643
56.206996,17,39864.186553
60.146203,24,39872.673048
57.092009,18,39878.984133
58.396731,19,39885.611969
60.753176,22,39893.211207
58.674448,64,39915.451782
59.453163,40,39929.348796
60.389834,25,39938.004438
64.766324,65,39960.489161
58.913958,21,39967.813115
61.454186,33,39979.262004
58.61543,17,39985.159158
68.726595,55,40004.215375
53.505637,7,40006.732444
59.900248,20,40013.788121
64.239208,46,40029.989277
58.051245,16,40035.674934
61.678917,70,40060.301491
56.959719,17,40066.326897
62.047921,28,40076.195073
67.456867,37,40089.248656
62.589857,72,40114.666562
60.982075,23,40122.90599
62.053534,25,40131.947595
52.914966,6,40134.116729
57.108019,15,40139.461404
59.434512,22,40147.228719
60.952215,60,40168.432512
58.873473,58,40188.996523
60.094486,60,40210.213181
55.023967,58,40230.713884
60.794961,50,40248.253401
53.604048,9,40251.44254
58.78655,19,40258.214128
61.943484,24,40266.972978
61.313663,22,40274.931845
64.691445,52,40293.11089
52.432365,39,40306.690376
60.675009,55,40325.866239
56.63855,61,40347.032104
60.726175,21,40354.438292
62.201956,25,40363.327345
56.834439,17,40369.393862
57.162886,17,40375.454077
58.082558,18,40381.892851
61.814823,26,40391.107324
63.293613,74,40417.281465
55.361656,28,40427.233227
53.811656,8,40430.127453
60.557654,38,40456.536637
52.964731,7,40459.054835
54.921419,58,40479.636351
63.238867,51,40497.739067
59.007096,17,40503.812374
58.141402,24,40512.371678
61.150372,25,40521.345934
64.083275,75,40547.944136
61.5371,72,40573.466249
52.949205,6,40575.639489
60.549681,24,40584.178257
56.868905,14,40589.188687
67.149889,66,40612.596421
56.667634,28,40622.586212
57.562982,18,40629.006014
62.315792,24,40637.538407
63.619813,30,40648.234181
62.779472,27,40657.839119
60.410947,64,40680.611627
63.275313,29,40690.923892
66.435935,66,40714.441802
64.877716,62,40736.675951
58.330299,20,40743.892427
58.841823,19,40750.678903
60.027989,21,40758.184817
66.370752,66,40781.68538
59.634291,19,40788.488011
58.780959,20,40795.633321
63.578004,28,40805.58518
57.3495,16,40811.29935
59.7285,23,40819.508543
61.021798,24,40828.090032
58.744577,21,40835.609425
58.440903,18,40842.042187
60.095273,23,40850.239727
57.966963,16,40855.966613
53.541158,7,40858.513434
58.250238,19,40865.317786
55.983889,13,40869.972107
55.113287,13,40874.639558
56.712669,16,40880.395174
60.160054,20,40887.521165
61.205308,26,40896.795533
54.226084,10,40900.409015
58.543562,22,40908.280545
60.953362,24,40916.829437
63.475016,28,40926.820656
58.539484,17,40932.901969
54.932904,57,40953.215822
59.060127,23,40961.440099
59.614623,20,40968.598557
52.486216,5,40970.430383
61.108707,23,40978.658897
62.628759,26,40987.992264
57.879283,15,40993.363156
59.842821,20,41000.536786
58.556817,40,41014.853137
57.114948,36,41027.915747
59.179044,19,41034.983154
58.348772,19,41042.067704
52.289699,44,41058.427457
59.24477,19,41065.525091
62.257762,26,41074.918104
57.01769,58,41095.619991
57.007084,16,41101.460615
54.694328,11,41105.453133
68.510584,39,41119.52372
57.073391,15,41124.94457
60.762006,21,41132.486248
58.590249,53,41151.93644
55.273839,11,41156.29015
57.254415,19,41163.407146
56.787293,16,41169.895281
59.457158,20,41177.402279
61.261503,23,41199.646067
58.462174,21,41207.911062
56.288881,16,41214.068483
57.886065,19,41221.171906
55.91035,15,41226.771732
65.038531,78,41256.49761
63.992138,44,41272.725798
57.351547,24,41281.587858
56.611316,13,41286.408305
55.43323,13,41291.224099
61.448075,23,41299.683804
52.924223,39,41314.107589
55.525416,14,41319.311339
57.767244,18,41325.957213
60.577281,23,41334.422835
61.314834,24,41343.290225
63.674716,30,41354.275506
58.413417,40,41368.956724
55.070604,10,41372.659882
60.370812,21,41380.36358
57.48064,18,41386.968844
62.322205,28,41397.215964
65.746032,69,41422.667027
57.69889,17,41429.02931
51.997852,4,41430.564219
55.532914,15,41436.156731
60.528184,21,41443.931736
59.710805,23,41452.515003
53.159805,6,41454.790512
55.135238,13,41459.64588
55.346937,13,41464.571268
54.586722,12,41469.071103
55.30093,14,41474.433884
58.543139,20,41481.922334
57.57,17,41488.312114
60.322125,24,41497.50653
54.547218,10,41501.282001
52.466499,34,41513.898707
55.733891,12,41518.350128
59.326377,20,41525.709844
62.092968,26,41535.186101
58.990709,22,41543.231491
61.227065,56,41563.784007
55.277334,10,41567.505083
59.701915,21,41575.235297
64.048354,35,41588.230459
50.030229,1,41588.650029
57.525741,19,41595.733106
56.638762,15,41601.277927
54.590697,10,41604.999309
59.354604,21,41612.762451
56.473706,14,41617.950235
56.946416,18,41624.570627
54.213517,58,41645.97752
61.06859,23,41654.47328
65.152809,85,41685.803966
61.641899,24,41694.688043
61.656996,25,41703.94693
63.149588,30,41715.040514
55.462477,12,41719.55782
65.780622,82,41750.59212
54.385053,37,41764.36487
59.703868,21,41772.19356
63.604695,28,41783.025569
59.43524,74,41811.583745
62.648328,27,41822.101173
61.282478,25,41831.688133
59.668646,21,41839.633657
61.144081,22,41848.009434
56.928041,14,41853.336743
52.992644,6,41855.647451
62.159703,24,41864.669622
56.379989,15,41870.302432
57.85303,19,41877.464846
53.553628,7,41880.133647
54.701652,64,41904.305001
61.456635,25,41913.758145
61.02479,22,41921.965986
55.074659,10,41925.746022
60.68047,21,41933.615272
68.012182,53,41953.581484
61.129551,21,41976.065381
60.601988,41,41991.436473
58.325587,17,41997.81204
54.74068,10,42001.592828
57.275358,14,42006.838637
61.038668,23,42015.441777
62.183184,25,42024.931985
60.588176,22,42033.159932
59.759551,22,42041.361967
56.561848,15,42046.987957
58.641314,17,42053.367094
55.885746,15,42058.989892
63.809841,31,42070.548947
54.058076,8,42073.590631
50.404205,1,42074.019596
62.605135,26,42083.721224
60.257997,22,42091.97064
64.305944,52,42111.659121
59.008367,22,42119.767351
61.644665,26,42129.45102
58.241272,17,42135.783298
62.374383,24,42144.896819
59.31839,18,42151.694422
62.454553,73,42178.849602
59.539984,18,42185.518373
54.90156,12,42190.074527
57.172796,64,42214.00434
66.920392,52,42233.784204
60.786288,25,42243.390278
53.650464,9,42246.943443
55.125597,12,42251.720326
56.141876,15,42257.511745
59.722199,24,42266.735564
53.946303,9,42270.171378
56.603178,33,42282.713538
61.762341,26,42292.331608
54.722013,37,42306.0623
59.799679,22,42314.316794
62.734618,27,42324.388494
59.472558,22,42332.558517
62.65903,35,42345.518387
60.704122,24,42354.367359
55.964171,15,42359.973065
59.581277,19,42367.017482
59.343887,19,42374.018647
58.610984,70,42399.932673
54.157883,8,42402.9771
57.500683,15,42408.602667
58.534707,21,42416.577077
54.717854,10,42420.440774
55.466521,12,42425.012479
54.678027,12,42429.668595
62.847015,27,42439.784332
53.827262,61,42463.516218
61.135677,61,42486.125958
58.748394,23,42494.660721
59.868057,21,42502.481682
58.41769,21,42510.301225
56.529392,15,42515.947951
58.984935,19,42523.084832
53.150041,45,42539.888373
60.666547,21,42547.680644
61.405706,23,42556.260834
53.41724,8,42559.320389
60.867411,24,42568.36869
53.750994,8,42571.435473
55.070286,10,42575.190823
53.494727,8,42578.258193
56.111566,14,42583.58167
54.172656,8,42586.649926
62.033565,25,42596.060107
60.583965,38,42610.394604
54.625237,11,42614.668147
56.752766,13,42619.809555
56.319124,12,42624.536183
60.385044,25,42633.963648
59.542414,23,42642.567405
61.9392,25,42651.859852
63.135277,71,42678.280384
59.688903,22,42686.460692
58.37683,17,42692.765616
54.297134,15,42698.35363
56.941101,17,42704.678865
59.806225,20,42712.076177
61.128569,55,42732.500257
58.670698,21,42740.272509
62.640152,27,42763.277773
54.539921,9,42766.731197
58.816421,21,42774.806213
60.97778,22,42783.498997
60.538876,70,42810.441459
63.205171,50,42829.009403
59.772162,22,42837.219653
54.599688,10,42841.011513
61.699436,24,42849.936113
61.047924,21,42857.734509
54.383846,10,42861.527131
60.788103,23,42870.1032
56.972949,18,42876.852099
55.461202,14,42882.111971
59.092439,18,42888.806152
62.516465,72,42915.804565
55.992125,14,42921.306257
55.462396,19,42928.524335
53.516236,17,42934.861524
67.148314,57,42956.013748
60.344746,24,42964.918572
57.475576,16,42970.880059
53.415522,47,42988.329451
58.922931,18,42994.993112
56.574624,17,43001.338501
60.347926,21,43009.104916
57.677428,18,43015.798348
56.949394,14,43021.023234
63.878636,72,43047.671928
50.480706,1,43048.10789
60.666764,24,43057.009665
58.395879,16,43062.947638
55.848631,13,43067.802439
67.121175,53,43087.482049
59.334467,19,43094.612928
61.487364,47,43112.260505
57.981405,17,43118.617342
59.981343,22,43126.872486
57.580357,16,43132.89304
57.133133,72,43160.230902
57.464556,16,43166.516944
56.599503,17,43173.184282
53.283062,11,43177.479645
62.055426,25,43186.864379
54.563615,9,43190.431341
60.541961,24,43199.653499
64.30167,65,43224.366301
55.252082,13,43229.335589
61.849927,25,43239.079013
58.479991,16,43245.289102
53.57649,7,43248.089279
54.539697,9,43251.516075
62.044118,24,43260.426897
53.791049,8,43263.509955
63.098296,29,43274.52626
58.349909,21,43282.77495
57.558974,16,43289.077545
57.733152,71,43316.575764
60.744586,21,43324.543721
62.067348,25,43334.017513
58.212085,81,43365.320202
56.950648,16,43371.379478
59.800442,20,43378.895606
61.512833,23,43387.577097
57.869882,19,43394.736266
60.244713,22,43402.959459
59.643762,20,43410.487522
58.623887,18,43417.269194
62.470839,27,43427.374075
59.514906,19,43434.578909
62.887514,29,43445.534579
63.691612,30,43457.051208
61.094975,57,43479.151951
56.943128,69,43505.18111
61.860055,26,43515.012449
58.860653,20,43522.570845
57.351232,17,43528.946901
62.900862,28,43553.712267
61.506233,23,43562.31245
58.013398,17,43568.682189
61.334697,42,43584.409563
60.710925,55,43605.038852
57.414184,18,43611.873257
60.74103,24,43620.865492
62.02793,64,43644.916174
58.135901,17,43651.421054
61.591435,24,43660.452134
60.27661,24,43669.906155
61.089965,23,43679.053499
59.408036,18,43685.955993
57.957843,47,43703.663003
65.918715,95,43739.542852
60.07824,23,43748.231131
59.272919,21,43756.173284
66.757152,37,43770.147533
62.217813,24,43779.198668
61.644453,23,43787.937984
62.164965,24,43797.131036
60.190589,31,43808.928211
60.156453,20,43816.571698
58.272161,17,43823.013186
55.016005,13,43828.00675
56.244582,15,43833.784171
61.812549,25,43843.269231
55.829858,13,43848.219993
57.3693,25,43857.667293
56.779614,14,43862.95875
51.471985,5,43864.883989
56.450062,17,43871.337992
55.647455,13,43876.284694
57.847845,15,43881.95542
60.451159,21,43889.891592
64.471227,32,43901.978254
56.318589,15,43907.660114
63.353839,33,43920.095773
53.981197,8,43923.167515
53.178278,6,43925.460006
51.049097,46,43942.891986
63.032303,41,43958.523424
61.551734,24,43967.648958
60.394389,21,43975.530015
58.200988,17,43981.990136
53.462107,7,43984.646198
55.784924,15,43990.402034
68.350885,86,44023.634645
60.986431,66,44048.916332
63.107168,59,44071.36119
61.30191,22,44079.661444
55.371069,94,44115.327317
63.912818,29,44126.316175
56.045598,58,44148.285949
57.274681,14,44153.651399
60.956157,22,44162.08477
62.221593,28,44172.737293
64.309926,41,44188.418364
58.44651,65,44213.514948
63.183702,74,44242.579014
59.649759,21,44250.571409
59.375426,60,44273.251211
57.90571,16,44279.331438
61.721013,27,44289.602005
60.02436,23,44298.440818
60.697671,21,44306.494037
63.756608,35,44319.714684
56.064315,15,44325.410879
57.085269,16,44345.028681
54.094561,9,44348.49458
61.147123,22,44356.862516
54.68987,12,44361.4514
65.568001,47,44379.266645
60.292489,22,44387.671684
49.561618,48,44405.879634
61.399883,50,44425.226135
60.284573,23,44433.766677
60.9153,21,44441.55815
54.865183,61,44464.069609
64.04613,31,44475.496706
53.80529,9,44478.981591
57.518162,48,44496.716439
57.79761,18,44503.378852
64.114809,30,44514.466384
59.335082,21,44522.273369
58.4045,20,44529.649908
63.193277,28,44540.069832
60.706037,24,44549.108769
61.095947,23,44557.789622
60.173978,20,44565.282001
59.71189,41,44580.679484
59.281939,22,44588.999183
61.02609,24,44598.103404
57.007614,15,44603.847493
50.49525,1,44604.285632
61.588876,23,44612.7741
58.591383,22,44620.905189
56.051684,13,44625.73566
52.938161,7,44628.397653
62.711483,27,44638.389096
61.938484,24,44647.355102
55.909909,15,44652.931309
57.856337,47,44670.269176
56.284801,62,44693.347576
63.721908,28,44703.682624
54.723062,11,44707.788721
60.823571,22,44716.028768
60.68139,24,44724.950692
56.222013,61,44747.851334
60.144377,24,44756.871262
57.688553,15,44762.530013
55.355178,13,44767.450521
60.734118,71,44794.083175
56.408988,15,44799.768262
56.654321,15,44805.429335
61.292159,25,44814.854012
49.822841,1,44815.290689
59.043213,19,44822.471085
63.035997,28,44833.01207
58.958368,20,44840.528392
57.17244,17,44847.039303
61.854548,23,44855.650691
61.255363,22,44863.966767
54.00464,9,44867.402345
57.278705,17,44873.802279
60.767621,24,44882.883731
53.15925,7,44885.5359
56.634421,13,44890.442536
60.975385,21,44898.381775
50.423873,1,44898.820549
49.75033,1,44899.260207
62.574078,27,44909.454922
57.055475,23,44918.113477
62.087568,25,44927.589262
58.27414,17,44933.982579
62.474521,25,44943.417053
55.270951,13,44948.354906
55.162378,10,44952.195684
59.489805,18,44958.941069
57.419983,14,44964.252291
55.054889,12,44968.811673
59.00766,65,44993.227473
62.434398,25,45002.653548
61.951346,64,45026.749066
64.152169,62,45050.058579
61.00153,26,45059.882715
55.478321,13,45064.820989
57.793373,64,45088.903388
54.583387,54,45109.26975
