#{"t_start": 1776667505.0688632, "env_id": "None"}
r,l,t,is_success,fusion_alpha
10.024148,72,1064.86996,False,0.991
59.465389,27,1066.12477,True,0.991
55.599581,88,1070.080421,True,0.991
65.934316,46,1072.163703,True,0.991
66.518328,130,1077.934966,True,0.991
60.838135,36,1079.616023,True,0.991
54.547493,11,1080.12441,True,0.991
64.318555,130,1086.026029,True,0.991
57.007081,20,1086.928829,True,0.991
62.808034,34,1088.504223,True,0.991
-12.986631,183,1096.688013,False,0.991
60.008713,28,1107.951951,True,0.991
57.017657,155,1114.915606,True,0.991
56.890663,23,1115.965707,True,0.991
-1.039,51,1118.270939,False,0.991
60.943528,33,1119.770396,True,0.991
53.412582,9,1120.183687,True,0.991
57.810693,104,1124.803075,True,0.991
62.548201,31,1126.202534,True,0.991
3.552986,97,1130.531097,False,0.991
69.203076,60,1133.232155,True,0.991
53.951463,10,1133.697558,True,0.991
64.307874,54,1136.160931,True,0.991
54.521747,122,1141.608128,True,0.991
64.758177,43,1143.560778,True,0.991
63.066155,75,1146.91872,True,0.991
-16.154442,183,1155.065403,False,0.991
53.02594,8,1155.445288,True,0.991
7.125903,68,1158.499019,False,0.991
58.908731,72,1161.738002,True,0.991
-14.097059,51,1164.047427,False,0.991
-25.530129,208,1173.281013,False,0.991
60.652079,27,1174.513459,True,0.991
-34.916036,140,1180.810394,False,0.991
-31.876478,71,1183.955894,False,0.991
62.721297,215,1193.549405,True,0.991
65.538802,171,1211.53546,True,0.991
63.302953,44,1213.62237,True,0.991
56.663898,172,1221.38619,True,0.991
58.66047,25,1222.539938,True,0.991
59.210592,23,1223.584896,True,0.991
57.061415,23,1224.642693,True,0.991
56.290078,16,1225.672913,True,0.991
58.609841,110,1230.637598,True,0.991
-6.411649,239,1241.319009,False,0.991
63.328055,31,1242.729727,True,0.991
58.291746,23,1243.790708,True,0.991
61.299099,29,1245.126204,True,0.991
-3.625152,60,1247.865437,False,0.991
57.48332,22,1248.880747,True,0.991
64.651813,276,1261.224908,True,0.991
56.065702,15,1261.908614,True,0.991
60.097953,24,1263.021991,True,0.991
-24.266154,365,1279.411539,False,0.991
-33.530556,72,1282.62462,False,0.991
61.771041,28,1283.922977,True,0.991
58.593892,117,1289.249339,True,0.991
62.57794,170,1296.956142,True,0.991
57.91775,132,1313.739008,True,0.991
59.046808,133,1319.73461,True,0.991
64.164904,54,1322.187502,True,0.991
61.535864,37,1323.878418,True,0.991
-21.661802,73,1327.20079,False,0.991
53.385514,9,1327.632167,True,0.991
-8.816536,49,1329.898703,False,0.991
0.477253,51,1332.266325,False,0.991
65.470796,38,1334.02483,True,0.991
54.626886,11,1334.532969,True,0.991
56.591994,17,1335.327601,True,0.991
-26.215516,90,1339.405857,False,0.991
61.962342,32,1340.944053,True,0.991
66.047232,113,1346.074985,True,0.991
59.810039,24,1347.193038,True,0.991
-34.438285,132,1353.195332,False,0.991
64.729722,146,1360.299878,True,0.991
-12.013285,47,1362.432176,False,0.991
59.496472,23,1363.507083,True,0.991
59.443278,22,1364.539709,True,0.991
67.808469,64,1367.500798,True,0.991
59.368921,24,1368.624898,True,0.991
61.755428,45,1370.690626,True,0.991
-1.932147,116,1375.912236,False,0.991
61.403318,26,1377.133008,True,0.991
55.582824,14,1377.781041,True,0.991
49.779006,1,1377.846173,True,0.991
-25.829802,264,1389.80857,False,0.991
-23.16727,66,1392.82551,False,0.991
-21.736812,69,1395.968791,False,0.991
64.330753,208,1405.421011,True,0.991
62.768879,116,1420.263796,True,0.991
59.332972,176,1428.224857,True,0.991
57.783265,177,1436.203326,True,0.991
54.942409,15,1436.912032,True,0.991
51.181767,116,1442.447273,True,0.991
63.388984,253,1453.877701,True,0.991
60.092819,27,1455.144945,True,0.991
-20.616841,85,1459.160386,False,0.991
56.881256,17,1459.947783,True,0.991
62.059983,32,1461.394189,True,0.991
-9.074646,72,1464.664712,False,0.991
-7.771872,155,1471.71262,False,0.991
62.41466,131,1477.571615,True,0.991
57.221744,18,1478.423467,True,0.991
-9.220835,58,1481.074298,False,0.991
62.65064,34,1482.699404,True,0.991
57.165634,19,1483.614296,True,0.991
60.467807,25,1484.820084,True,0.991
59.706825,86,1488.919105,True,0.991
-23.296807,90,1492.992385,False,0.991
64.512498,44,1495.173881,True,0.991
60.964502,31,1496.649119,True,0.991
61.401146,28,1498.111236,True,0.991
56.609378,44,1500.215631,True,0.991
55.839409,20,1501.126624,True,0.991
3.513643,67,1504.243944,False,0.991
-14.372724,46,1506.314722,False,0.991
60.593176,28,1507.691775,True,0.991
5.69029,62,1510.570558,False,0.991
-17.841341,197,1529.825109,False,0.991
57.896429,26,1531.013411,True,0.991
-9.787737,47,1533.253279,False,0.991
-20.731738,103,1537.833913,False,0.991
54.941727,10,1538.29722,True,0.991
61.450576,41,1540.290829,True,0.991
54.619531,14,1541.026722,True,0.991
-34.068746,89,1545.199372,False,0.991
-5.027285,45,1547.390233,False,0.991
60.038836,172,1555.561365,True,0.991
63.688903,32,1557.079375,True,0.991
56.471779,16,1557.855052,True,0.991
63.563329,29,1559.245797,True,0.991
57.054732,165,1567.089331,True,0.991
63.21201,34,1568.765677,True,0.991
56.977725,15,1569.537624,True,0.991
54.760022,18,1570.47854,True,0.991
60.580059,31,1572.073645,True,0.991
67.83805,53,1574.801251,True,0.991
1.190379,50,1577.570778,False,0.991
-10.518157,64,1581.060687,False,0.991
-8.921393,54,1583.845578,False,0.991
-24.727429,73,1587.342145,False,0.991
-10.656238,78,1591.220876,False,0.991
62.547922,31,1592.694371,True,0.991
-8.123146,168,1600.782528,False,0.991
-26.227906,83,1604.676326,False,0.991
64.188601,40,1606.572037,True,0.991
56.286655,13,1607.205621,True,0.991
63.208669,123,1612.790114,True,0.991
-0.057337,55,1615.179667,False,0.991
60.685988,23,1616.200428,True,0.991
58.388676,124,1631.760564,True,0.991
59.922172,78,1635.142574,True,0.991
-29.242107,194,1643.618431,False,0.991
61.682751,48,1645.774655,True,0.991
58.640586,102,1650.304067,True,0.991
59.25425,36,1651.920521,True,0.991
58.362622,120,1657.160791,True,0.991
57.585339,19,1658.018322,True,0.991
61.899078,73,1661.214203,True,0.991
64.262424,36,1662.826764,True,0.991
55.374864,13,1663.422503,True,0.991
62.174483,127,1668.968958,True,0.991
56.307351,124,1674.8083,True,0.991
53.401682,11,1675.340906,True,0.991
-2.414424,50,1677.730891,False,0.991
61.348141,111,1682.896841,True,0.991
59.49159,20,1683.780335,True,0.991
64.3124,40,1685.586026,True,0.991
-26.712,51,1688.112533,False,0.991
57.530897,126,1694.256365,True,0.991
58.134793,18,1695.122468,True,0.991
55.797074,14,1695.792392,True,0.991
57.763455,20,1696.782907,True,0.991
-5.319434,152,1703.905203,False,0.991
56.919646,21,1704.909139,True,0.991
-20.225134,186,1713.234702,False,0.991
-4.684866,45,1715.224592,False,0.991
-5.194842,161,1732.191252,False,0.991
-4.249078,132,1737.972443,False,0.991
61.316247,32,1739.392382,True,0.991
58.929551,25,1740.518576,True,0.991
63.675152,118,1745.706271,True,0.991
66.393039,50,1747.946352,True,0.991
54.186243,11,1748.443774,True,0.991
63.244036,48,1750.637226,True,0.991
61.85831,167,1758.192387,True,0.991
61.21319,77,1761.532449,True,0.991
60.096714,70,1764.613957,True,0.991
58.208787,19,1765.480267,True,0.991
60.943013,37,1767.122086,True,0.991
58.628265,31,1768.472923,True,0.991
55.481635,14,1769.101196,True,0.991
58.650634,35,1770.636939,True,0.991
58.806435,111,1775.531336,True,0.991
-5.870131,145,1781.958619,False,0.991
59.271718,24,1783.044168,True,0.991
63.314608,38,1784.735943,True,0.991
64.076245,72,1787.881496,True,0.991
58.831057,27,1789.089056,True,0.991
58.443146,26,1790.273375,True,0.991
55.131614,16,1790.999054,True,0.991
49.496263,1,1791.058155,True,0.991
58.259977,77,1794.387587,True,0.991
58.051437,36,1795.964846,True,0.991
59.87104,121,1801.318041,True,0.991
61.271391,31,1802.716121,True,0.991
59.526773,32,1804.146673,True,0.991
65.858786,199,1812.898444,True,0.991
64.029903,35,1814.489665,True,0.991
64.186801,109,1819.309823,True,0.991
63.713685,45,1821.394007,True,0.991
61.729996,37,1832.310857,True,0.991
-4.920314,159,1839.521599,False,0.991
58.696488,145,1845.89617,True,0.991
54.012445,13,1846.485831,True,0.991
63.50769,35,1848.065782,True,0.991
61.044881,154,1854.832285,True,0.991
62.775992,139,1861.113453,True,0.991
57.056618,40,1862.888548,True,0.991
61.658139,30,1864.254264,True,0.991
58.344887,18,1865.087211,True,0.991
58.546862,25,1866.225187,True,0.991
54.795667,54,1868.620653,True,0.991
59.378515,26,1869.802287,True,0.991
58.67988,101,1874.272548,True,0.991
-13.043114,161,1881.431576,False,0.991
49.909733,1,1881.48682,True,0.991
-23.056768,175,1889.188524,False,0.991
69.761296,267,1900.917185,True,0.991
0.461825,55,1903.3907,False,0.991
65.274766,39,1905.140181,True,0.991
64.712506,255,1916.358211,True,0.991
60.117555,187,1936.28852,True,0.991
-22.326208,56,1938.820546,False,0.991
57.830517,22,1939.839245,True,0.991
56.344937,200,1948.541444,True,0.991
56.987298,17,1949.293828,True,0.991
55.817198,17,1950.069146,True,0.991
63.564523,37,1951.733664,True,0.991
57.363602,22,1952.721185,True,0.991
57.586621,121,1958.120393,True,0.991
65.387824,47,1960.22775,True,0.991
60.934724,37,1961.914215,True,0.991
63.726923,38,1963.660598,True,0.991
-4.692799,45,1965.68048,False,0.991
-0.666513,49,1967.921936,False,0.991
-9.63792,51,1970.245908,False,0.991
62.547857,155,1977.161256,True,0.991
63.776113,35,1978.776469,True,0.991
57.490105,24,1979.879245,True,0.991
62.324057,32,1981.322015,True,0.991
63.371956,37,1982.989228,True,0.991
-3.429118,93,1987.066298,False,0.991
57.449845,18,1987.878786,True,0.991
59.296136,211,1997.303481,True,0.991
58.106372,26,1998.480419,True,0.991
57.347548,143,2004.821909,True,0.991
55.644883,78,2008.29745,True,0.991
60.338761,75,2011.692998,True,0.991
66.732639,129,2017.454359,True,0.991
63.769851,45,2019.49484,True,0.991
59.627665,108,2024.538624,True,0.991
61.922317,45,2036.581251,True,0.991
60.834545,108,2041.522678,True,0.991
60.547789,24,2042.684965,True,0.991
62.578937,30,2044.097328,True,0.991
65.737587,128,2050.055111,True,0.991
54.641504,10,2050.534335,True,0.991
67.494717,178,2059.09217,True,0.991
