#{"t_start": 1776183257.2952, "env_id": "None"}
r,l,t,is_success,fusion_alpha
7.143076,600,31204.873836,False,0.97
3.105252,600,31417.075109,False,0.97
5.086346,600,31617.64016,False,0.97
2.000446,600,31818.999854,False,0.97
2.102358,600,32033.28186,False,0.97
10.930896,600,32235.195532,False,0.97
8.185179,600,32439.456982,False,0.97
4.107125,600,32642.276865,False,0.97
8.735164,600,32860.96375,False,0.97
1.340356,600,33066.587012,False,0.97
5.718554,600,33271.236699,False,0.97
-1.058843,600,33489.997554,False,0.97
5.575323,600,33697.046063,False,0.97
2.92552,600,33904.371298,False,0.97
-3.235809,600,34112.521067,False,0.97
1.158597,600,34336.233894,False,0.97
2.833522,600,34544.366165,False,0.97
5.234246,600,34753.808781,False,0.97
4.920576,600,34976.586087,False,0.97
9.809892,600,35186.353777,False,0.97
6.411524,600,35396.978428,False,0.97
10.798221,600,35620.718851,False,0.97
6.701193,600,35832.561842,False,0.97
8.044159,600,36045.059579,False,0.97
2.256724,600,36258.15893,False,0.97
8.630292,600,36487.766607,False,0.97
-0.742711,600,36702.044882,False,0.97
2.121094,600,36916.087775,False,0.97
2.656882,600,37134.111763,False,0.97
0.802147,600,37339.422538,False,0.97
3.474866,600,37545.458336,False,0.97
5.155062,600,37751.641648,False,0.97
2.348497,600,37973.740578,False,0.97
4.741904,600,38181.331833,False,0.97
3.395005,600,38391.057193,False,0.97
3.969363,600,38614.342627,False,0.97
3.478744,600,38826.57553,False,0.97
5.020159,600,39038.793005,False,0.97
