#{"t_start": 1776605778.9724045, "env_id": "None"}
r,l,t,is_success,fusion_alpha
55.158993,13,1172.783385,True,0.956
59.924922,25,1176.559889,True,0.956
61.137978,40,1182.527027,True,0.956
60.013311,21,1185.701512,True,0.956
59.568751,19,1188.571753,True,0.956
59.457827,23,1192.055394,True,0.956
60.027118,19,1194.936435,True,0.956
55.445622,17,1197.52312,True,0.956
60.096117,26,1201.518013,True,0.956
53.700278,42,1208.113735,True,0.956
58.323569,19,1211.039127,True,0.956
60.178154,24,1214.726647,True,0.956
53.900314,17,1217.300309,True,0.956
59.096107,21,1220.490696,True,0.956
55.428056,12,1222.329994,True,0.956
62.95608,29,1226.719907,True,0.956
54.937053,63,1236.170503,True,0.956
59.277309,20,1239.197897,True,0.956
63.964008,31,1243.871945,True,0.956
53.680242,61,1260.272771,True,0.956
59.981711,22,1263.640404,True,0.956
54.70141,12,1265.486225,True,0.956
54.804941,14,1267.63306,True,0.956
58.840631,17,1270.243599,True,0.956
64.182026,41,1276.472614,True,0.956
58.44527,82,1288.895076,True,0.956
61.494777,25,1292.745828,True,0.956
58.132091,57,1301.365923,True,0.956
63.012059,67,1311.448866,True,0.956
59.460124,22,1314.795354,True,0.956
59.749997,28,1319.044894,True,0.956
60.411494,22,1322.384171,True,0.956
54.67572,52,1330.218034,True,0.956
63.520375,32,1335.098159,True,0.956
61.369363,27,1339.257332,True,0.956
61.181407,22,1342.610826,True,0.956
54.323368,15,1344.919656,True,0.956
60.505585,24,1348.509636,True,0.956
55.503358,12,1350.363498,True,0.956
50.311821,1,1350.553199,True,0.956
54.142916,11,1352.279989,True,0.956
63.707236,31,1357.074975,True,0.956
59.135309,25,1360.945925,True,0.956
